,user,id,text,categories,notes
1364,ty_pham-swann@brown.edu,1178,"Clean Energy Tax Credits. Tax incentives, such as the section 45 production tax credit, section 48 investment tax credit, and the 45Q carbon capture tax credit, have been critical for reducing emissions across the power, transportation and industrial sectors. Predictable incentives over longer periods will provide certainty and spur investments in clean energy generation. Layering additional incentives for clean energy development on brownfields or abandoned mine lands would direct clean energy projects away from sensitive habitats and aid economic revitalization of local communities. Reinstating or reforming tax credits, such as the 48C clean technology manufacturing credit and 30D electric vehicle tax credit, would provide critical support for manufacturing and deploying clean technologies in the United States. Congress should add flexibility, such as direct pay mechanisms in which project developers receive refunds for tax credits instead of relying on the tax equity market, to unlock capital for these investments with no additional costs to the government.",['0 No claim'],
1365,ty_pham-swann@brown.edu,1179,"Perhaps they refer to periods mentioned by the Climatic Research Unit (CRU) in an information leaflet that was available on their pre-climategate web site, where they acknowledged earlier warm periods in the Central England Temperature record, but didnt explain the lack of a CO 2 link. However that would produce difficulties for the theory, so maybe not. One wonders what time period the 76 specialists out 79 thought they were answering yes to.",['2.1.4 Past climate change'],
1366,ty_pham-swann@brown.edu,1180,"41 Javier Solana, ""Mars and Venus Reconciled: A New Era for Transatlantic Relations,"" Kennedy School of Government, Harvard University (April 7, 2003).",['0 No claim'],
1367,ty_pham-swann@brown.edu,1181,Renew,['0 No claim'],
1368,ty_pham-swann@brown.edu,1182,And you thought K Street was bad? Read the whole thing.,['0 No claim'],
1369,ty_pham-swann@brown.edu,1183,"If an agency concludes that its action will have no significant impacts, it issues a relatively brief Environmental Assessment that explains the basis for that decision. But if significant effects are likely, the agency must prepare a comprehensive and voluminous Environmental Impact Statement (EIS) that details every conceivable effect, runs to hundreds of pages, and requires thousands of bureaucrat-hours.",['0 No claim'],
1370,ty_pham-swann@brown.edu,1184,"I am not suggesting that the lunatics or extremists have won. Most Republicans in the Senate are not, to use John McCain's term, ""wacko birds,"" and most Republicans in office would at least privately cringe at some of the wild ideas and extreme views. At the same time, the ""establishment"" is fighting back, pouring resources into primaries to protect their preferred candidates, and we are seeing the rise of a new and encouraging movement among conservative intellectualsdubbed ""Reformicons"" by E.J. Dionneto come up with a new set of ideas and policy prescriptions to redefine the ideology and the party in a positive way.",['0 No claim'],
1371,ty_pham-swann@brown.edu,1185,"Several years ago I withdrew my support for EDF because of this issue. EDF has decided that gas is the way forward, and natural gas means hydrofracking. No amount of evidence about the environmental harm (both local and global) of fracking changes EDFs position. They have betrayed their environmental mission, and have betrayed the residents of areas that are or will be subject to hydrofracking. This announcement is only the latest betrayal.",['0 No claim'],
1372,ty_pham-swann@brown.edu,1186,"3. Why the hell did you wait 10 years to release the data? You did yourself no favors by deferring reasonable requests to archive data to enable replication. It was only when you became backed into a corner by The Royal Society that you made the data available. Your delays and roadblocks (such as providing an antique data format of the punched card era), plus refusing to provide metadata says more about your integrity than the data itself. Your actions make it appear that you did not want to release the data at all. Your actions are not consistent with the actions of the vast majority of scientists worldwide when asked for data for replication purposes. Making data available on paper publication for replication is the basis of proper science, which is why The Royal Society called you to task.",['0 No claim'],
1373,ty_pham-swann@brown.edu,1187,"KTLAs camera at Snow Summit, a resort in Californias San Bernardino Mountains, caught the snow storm moving in just before 3 p.m.",['0 No claim'],
1374,ty_pham-swann@brown.edu,1188,"The Delaware Land Protection Coalition (DLPC) is a group of conservation-focused organizations committed to increasing the amount of lands protected, including natural, cultural, historical and recreational resources. As a coalition, we seek to expand land conservation by identifying expanded sources of funding for land conservation, increasing our partnership with the state, collaborating with each other and furthering the work of each of our respective organizations.",['0 No claim'],
1375,ty_pham-swann@brown.edu,1189,"Vecchi and Knutson introduce their study by stating that ""there is currently disagreement within the hurricane/climate community on whether anthropogenic forcing (greenhouse gases, aerosols, ozone depletion, etc.) has caused an increase in Atlantic tropical storm or hurricane frequency,"" as well, we might add, as storm duration and intensity. What was done",['5.1.1 No consensus'],
1376,ty_pham-swann@brown.edu,1190,"Absurd, you say? Yes, but the fault lies not in my analysis, but in the premises adopted by the majority in Mass v. EPA . The majority interpreted CAA Sec. 302(g) to mean that anything emitted into the ambient air is by definition an air pollutant and, thus, potentially subject to EPA regulation. But on that reading, even pollution-free, absolutely-clean air is an air pollutant, if it is emitted. That is absurd.Nonetheless,that formalistic definition of air pollutant, whereby a thing can be a pollutant even if it does not pollute the air,was the lynchpin of the majoritys (and petitioners) argument. (For more detail on this,see pp. 5-7 of my comment on the ANPR.)",['0 No claim'],
1377,ty_pham-swann@brown.edu,1191,"Note that the survey comprised NINE questions, about global warming, to earth scientists. Only two of the questions have ever been revealed, and the results assessed from those two alone. These two do not consider the magnitude of human influence at all. There is no mention even of CO2. Now what on earth were the other 7 questions about, to earth scientists?- Cooking? Sport? Why is the EOS article so coy?",['5.2.3 Politicians are biased'],
1378,ty_pham-swann@brown.edu,1192,"Let us be clear about what that would mean. The electric power supply will be interrupted when it cannot meet demand. Lights will go out. Offices will cease to function. People will freeze or swelter. Elderly people will die. If sustained, this situation will severely damage the economy. Jobs will be lost. Health will suffer. The poor will get poorer. Flows of money from America to the developing world will shrink.",['0 No claim'],unclear
